county,contest_group_id,contest_name,choice,choice_party,sum
SURRY,3,ELKIN CITY SCHOOLS BOARD OF EDUCATION EAST DISTRICT,Write-In (Miscellaneous),,7
SURRY,4,MOUNT AIRY CITY SCHOOLS BOARD OF EDUCATION DISTRICT A,Phillip W. Thacker,,3824
SURRY,4,MOUNT AIRY CITY SCHOOLS BOARD OF EDUCATION DISTRICT A,Write-In (Miscellaneous),,33
SURRY,5,MOUNT AIRY CITY SCHOOLS BOARD OF EDUCATION DISTRICT B,Michael Marion,,3839
SURRY,5,MOUNT AIRY CITY SCHOOLS BOARD OF EDUCATION DISTRICT B,Write-In (Miscellaneous),,26
SURRY,6,MOUNT AIRY CITY SCHOOLS BOARD OF EDUCATION DISTRICT C,Kate Appler,,3859
SURRY,6,MOUNT AIRY CITY SCHOOLS BOARD OF EDUCATION DISTRICT C,Write-In (Miscellaneous),,37
SURRY,7,MOUNT AIRY CITY SCHOOLS BOARD OF EDUCATION DISTRICT D,Wendy J. Carriker,,3787
SURRY,7,MOUNT AIRY CITY SCHOOLS BOARD OF EDUCATION DISTRICT D,Write-In (Miscellaneous),,35
SURRY,13,SURRY COUNTY BOARD OF COMMISSIONERS EAST DISTRICT,Ronald Bowman,DEM,8746
SURRY,13,SURRY COUNTY BOARD OF COMMISSIONERS EAST DISTRICT,Van Tucker,REP,22248
SURRY,12,SURRY COUNTY BOARD OF COMMISSIONERS MOUNT AIRY DISTRICT,Larry D. Johnson,REP,25308
SURRY,14,SURRY COUNTY REGISTER OF DEEDS,Carolyn M. Comer,DEM,20543
SURRY,1,SURRY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bradley Boyd (Write-In),,26
SURRY,1,SURRY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Glenn Pruitt,,24671
SURRY,1,SURRY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,R. Matthew Scott (Write-In),,7
SURRY,1,SURRY COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,195
SURRY,8,TOWN OF DOBSON COMMISSIONER,Robin Testerman,,325
SURRY,8,TOWN OF DOBSON COMMISSIONER,Todd C. Dockery,,405
SURRY,8,TOWN OF DOBSON COMMISSIONER,Vonda Comer,,351
SURRY,8,TOWN OF DOBSON COMMISSIONER,Write-In (Miscellaneous),,32
SURRY,860001,TOWN OF ELKIN COMMISSIONER,Jeffrey C. Eidson,,700
SURRY,860001,TOWN OF ELKIN COMMISSIONER,John Worth Wiles,,488
SURRY,860001,TOWN OF ELKIN COMMISSIONER,Skip Whitman,,849
SURRY,860001,TOWN OF ELKIN COMMISSIONER,Tommy Wheeler,,964
SURRY,860001,TOWN OF ELKIN COMMISSIONER,Write-In (Miscellaneous),,7
SURRY,860006,TOWN OF ELKIN MAYOR,Johnny Blevins (Write-In),,5
SURRY,860006,TOWN OF ELKIN MAYOR,Sam Bishop,,1412
SURRY,860006,TOWN OF ELKIN MAYOR,Write-In (Miscellaneous),,63
SURRY,11,TOWN OF PILOT MOUNTAIN COMMISSIONER,Evan J. Cockerham,,417
SURRY,11,TOWN OF PILOT MOUNTAIN COMMISSIONER,Franklin Nichols,,160
SURRY,11,TOWN OF PILOT MOUNTAIN COMMISSIONER,Kimberly Quinn,,365
SURRY,11,TOWN OF PILOT MOUNTAIN COMMISSIONER,Mary Nunn Meijboom,,273
SURRY,11,TOWN OF PILOT MOUNTAIN COMMISSIONER,Write-In (Miscellaneous),,11
SWAIN,3,SOIL AND WATER CONSERVATON DISTRICT SUPERVISOR,"Clint (Cam) Carson, Jr.",,4543
SWAIN,3,SOIL AND WATER CONSERVATON DISTRICT SUPERVISOR,Write-In (Miscellaneous),,107
SWAIN,6,SWAIN COUNTY BOARD OF COMMISSIONERS,Carolyn Sue Bair,REP,2077
SWAIN,6,SWAIN COUNTY BOARD OF COMMISSIONERS,David Monteith,DEM,2932
SWAIN,6,SWAIN COUNTY BOARD OF COMMISSIONERS,Kenneth Leonard Parton,REP,2990
SWAIN,6,SWAIN COUNTY BOARD OF COMMISSIONERS,Steve Moon,DEM,2468
SWAIN,5,SWAIN COUNTY BOARD OF EDUCATION,Jerry McKinney,DEM,3547
SWAIN,5,SWAIN COUNTY BOARD OF EDUCATION,Lambert G. Wilson,DEM,3636
SWAIN,5,SWAIN COUNTY BOARD OF EDUCATION,Maurice Biggs,DEM,2137
SWAIN,5,SWAIN COUNTY BOARD OF EDUCATION,Mellie Burns,REP,4032
SWAIN,7,SWAIN COUNTY LOCAL SALES AND USE TAX,Against,,3349
SWAIN,7,SWAIN COUNTY LOCAL SALES AND USE TAX,For,,2466
SWAIN,500002,WHITTIER SANITARY DISTRICT,Bridgit Nations,,41
SWAIN,500002,WHITTIER SANITARY DISTRICT,Mitchell B. Jenkins,,40
SWAIN,500002,WHITTIER SANITARY DISTRICT,Randy L. Nations,,33
SWAIN,500002,WHITTIER SANITARY DISTRICT,Write-In (Miscellaneous),,9
TRANSYLVANIA,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Harold F. Paxton,,2362
TRANSYLVANIA,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Michael Shelton,,4644
TRANSYLVANIA,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Scott Galloway,,6719
TRANSYLVANIA,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,66
TRANSYLVANIA,2,TRANSYLVANIA COUNTY BOARD OF COMMISSIONERS,Jason Robert Chappell,REP,11623
TRANSYLVANIA,2,TRANSYLVANIA COUNTY BOARD OF COMMISSIONERS,Mike Hawkins,REP,10735
TRANSYLVANIA,2,TRANSYLVANIA COUNTY BOARD OF COMMISSIONERS,Page Ives Lemel,REP,11110
TRANSYLVANIA,3,TRANSYLVANIA COUNTY BOARD OF EDUCATION,Alice Wellborn,,10320
TRANSYLVANIA,3,TRANSYLVANIA COUNTY BOARD OF EDUCATION,Davis A. Whitfield-Cargile,,4364
TRANSYLVANIA,3,TRANSYLVANIA COUNTY BOARD OF EDUCATION,Ron Kiviniemi,,10390
TRANSYLVANIA,3,TRANSYLVANIA COUNTY BOARD OF EDUCATION,Tawny McCoy,,10670
TRANSYLVANIA,3,TRANSYLVANIA COUNTY BOARD OF EDUCATION,Write-In (Miscellaneous),,180
TRANSYLVANIA,5,TRANSYLVANIA COUNTY REGISTER OF DEEDS,Cindy McCall Ownbey,DEM,13138
TYRRELL,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Wesley Hopkins,,1405
TYRRELL,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,17
TYRRELL,3,TYRRELL COUNTY BOARD OF COMMISSIONERS,Carl L. Willis,DEM,303
TYRRELL,3,TYRRELL COUNTY BOARD OF COMMISSIONERS,Lawrence Swain,DEM,514
TYRRELL,3,TYRRELL COUNTY BOARD OF COMMISSIONERS,Nathan T. (Tommy) Everett,DEM,754
TYRRELL,2,TYRRELL COUNTY REGISTER OF DEEDS,Gene Parisher Reynolds,DEM,1476
UNION,8,UNION COUNTY  BOARD OF EDUCATION DISTRICT 5,Amelie F. Schoel,,5847
UNION,8,UNION COUNTY  BOARD OF EDUCATION DISTRICT 5,Joseph Morreale,,9466
UNION,8,UNION COUNTY  BOARD OF EDUCATION DISTRICT 5,Write-In (Miscellaneous),,50
UNION,2,UNION COUNTY BOARD OF COMMISSIONERS,Frank H. Aikmus,REP,60179
UNION,2,UNION COUNTY BOARD OF COMMISSIONERS,Pam DeMaria,DEM,35414
UNION,2,UNION COUNTY BOARD OF COMMISSIONERS,"Richard B. Helms, Sr.",REP,57564
UNION,4,UNION COUNTY BOARD OF EDUCATION AT-LARGE,Christina B. Helms,,49613
UNION,4,UNION COUNTY BOARD OF EDUCATION AT-LARGE,Dennis Rape,,53285
UNION,4,UNION COUNTY BOARD OF EDUCATION AT-LARGE,Lee Henage,,44727
UNION,4,UNION COUNTY BOARD OF EDUCATION AT-LARGE,Write-In (Miscellaneous),,1331
UNION,5,UNION COUNTY BOARD OF EDUCATION DISTRICT 1,Candice Sturdivant,,4953
UNION,5,UNION COUNTY BOARD OF EDUCATION DISTRICT 1,Rebekah Ratliff,,3383
UNION,5,UNION COUNTY BOARD OF EDUCATION DISTRICT 1,Write-In (Miscellaneous),,25
UNION,7,UNION COUNTY BOARD OF EDUCATION DISTRICT 2,Matt Helms,,13612
UNION,7,UNION COUNTY BOARD OF EDUCATION DISTRICT 2,Write-In (Miscellaneous),,93
UNION,6,UNION COUNTY BOARD OF EDUCATION DISTRICT 6 (UNEXPIRED TERM),Kathy Heintel,,15633
UNION,6,UNION COUNTY BOARD OF EDUCATION DISTRICT 6 (UNEXPIRED TERM),Write-In (Miscellaneous),,133
UNION,9,UNION COUNTY COMMUNITY COLLEGE BONDS,No,,39985
UNION,9,UNION COUNTY COMMUNITY COLLEGE BONDS,Yes,,58571
UNION,10,UNION COUNTY LIBRARY BONDS,No,,36691
UNION,10,UNION COUNTY LIBRARY BONDS,Yes,,63038
UNION,1,UNION COUNTY REGISTER OF DEEDS,Crystal D. Crump,REP,79840
UNION,11,UNION COUNTY SCHOOL BONDS,No,,29348
UNION,11,UNION COUNTY SCHOOL BONDS,Yes,,71646
UNION,3,UNION COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Jerry Davis,,71374
UNION,3,UNION COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,559
VANCE,9,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,"Samuel Green, Jr.",,14444
VANCE,9,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,193
VANCE,1,VANCE COUNTY BOARD OF COMMISSIONERS DISTRICT 1,Carolyn Faines,DEM,2022
VANCE,1,VANCE COUNTY BOARD OF COMMISSIONERS DISTRICT 1,"John F. Watkins, Jr.",REP,1162
VANCE,2,VANCE COUNTY BOARD OF COMMISSIONERS DISTRICT 2,"Archie B. Taylor, Jr.",DEM,1934
VANCE,3,VANCE COUNTY BOARD OF COMMISSIONERS DISTRICT 5,"Leo Kelly, Jr.",DEM,2225
VANCE,4,VANCE COUNTY BOARD OF COMMISSIONERS DISTRICT 6,Yolanda J. Feimster,DEM,1755
VANCE,5,VANCE COUNTY BOARD OF EDUCATION DISTRICT 3,Dorothy Williams Gooche,DEM,1693
VANCE,6,VANCE COUNTY BOARD OF EDUCATION DISTRICT 4,Edward B. Wilson,DEM,1965
VANCE,7,VANCE COUNTY BOARD OF EDUCATION DISTRICT 5,Clementine (Tina) Hunter,DEM,1995
VANCE,10,VANCE COUNTY MIXED BEVERAGE ELECTION,Against,,5694
VANCE,10,VANCE COUNTY MIXED BEVERAGE ELECTION,For,,12771
WAKE,18,ONE-HALF PERCENT LOCAL SALES AND USE TAX,Against,,236206
WAKE,18,ONE-HALF PERCENT LOCAL SALES AND USE TAX,For,,262634
WAKE,1,WAKE COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Erv Portman,DEM,274593
WAKE,1,WAKE COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Kenneth (Kenn) Gardner,REP,220326
WAKE,2,WAKE COUNTY BOARD OF COMMISSIONERS DISTRICT 5,James West,DEM,364156
WAKE,3,WAKE COUNTY BOARD OF COMMISSIONERS DISTRICT 6,Greg Ford,DEM,277142
WAKE,3,WAKE COUNTY BOARD OF COMMISSIONERS DISTRICT 6,John Odom,REP,216272
WAKE,11,WAKE COUNTY BOARD OF EDUCATION DISTRICT 1,Donald Agee,,17446
WAKE,11,WAKE COUNTY BOARD OF EDUCATION DISTRICT 1,Mary Beth Ainsworth,,8245
WAKE,11,WAKE COUNTY BOARD OF EDUCATION DISTRICT 1,Sheila W. Ellis,,6829
WAKE,11,WAKE COUNTY BOARD OF EDUCATION DISTRICT 1,Tom Benton,,16830
WAKE,11,WAKE COUNTY BOARD OF EDUCATION DISTRICT 1,Write-In (Miscellaneous),,205
WAKE,12,WAKE COUNTY BOARD OF EDUCATION DISTRICT 2,Bill Fletcher (Write-In),,5
WAKE,12,WAKE COUNTY BOARD OF EDUCATION DISTRICT 2,Mark A. Ivey,,7191
WAKE,12,WAKE COUNTY BOARD OF EDUCATION DISTRICT 2,Monika Johnson-Hostler,,21151
WAKE,12,WAKE COUNTY BOARD OF EDUCATION DISTRICT 2,Peter Hochstaetter,,16780
WAKE,12,WAKE COUNTY BOARD OF EDUCATION DISTRICT 2,Write-In (Miscellaneous),,202
WAKE,13,WAKE COUNTY BOARD OF EDUCATION DISTRICT 3,Jim Martin (Write-In),,7
WAKE,13,WAKE COUNTY BOARD OF EDUCATION DISTRICT 3,Roxie Cash,,28916
WAKE,13,WAKE COUNTY BOARD OF EDUCATION DISTRICT 3,Tammy Van Duyn (Write-In),,5
WAKE,13,WAKE COUNTY BOARD OF EDUCATION DISTRICT 3,Write-In (Miscellaneous),,1078
WAKE,14,WAKE COUNTY BOARD OF EDUCATION DISTRICT 4,Bill Fletcher (Write-In),,28
WAKE,14,WAKE COUNTY BOARD OF EDUCATION DISTRICT 4,Heather Elliott,,10381
WAKE,14,WAKE COUNTY BOARD OF EDUCATION DISTRICT 4,Keith Sutton,,28660
WAKE,14,WAKE COUNTY BOARD OF EDUCATION DISTRICT 4,Write-In (Miscellaneous),,233
WAKE,15,WAKE COUNTY BOARD OF EDUCATION DISTRICT 5,Gary Lewis (Write-In),,8
WAKE,15,WAKE COUNTY BOARD OF EDUCATION DISTRICT 5,James West (Write-In),,17
WAKE,15,WAKE COUNTY BOARD OF EDUCATION DISTRICT 5,Jim Martin,,30269
WAKE,15,WAKE COUNTY BOARD OF EDUCATION DISTRICT 5,Tom Benton (Write-In),,6
WAKE,15,WAKE COUNTY BOARD OF EDUCATION DISTRICT 5,Write-In (Miscellaneous),,765
WAKE,16,WAKE COUNTY BOARD OF EDUCATION DISTRICT 6,Christine Kushner,,35926
WAKE,16,WAKE COUNTY BOARD OF EDUCATION DISTRICT 6,John Odom (Write-In),,27
WAKE,16,WAKE COUNTY BOARD OF EDUCATION DISTRICT 6,Tom Benton (Write-In),,6
WAKE,16,WAKE COUNTY BOARD OF EDUCATION DISTRICT 6,Write-In (Miscellaneous),,809
WAKE,17,WAKE COUNTY BOARD OF EDUCATION DISTRICT 7,Deborah Prickett (Write-In),,14
WAKE,17,WAKE COUNTY BOARD OF EDUCATION DISTRICT 7,Write-In (Miscellaneous),,775
WAKE,17,WAKE COUNTY BOARD OF EDUCATION DISTRICT 7,Zora S. Felton,,34625
WAKE,19,WAKE COUNTY BOARD OF EDUCATION DISTRICT 8,Gary Lewis,,14240
WAKE,19,WAKE COUNTY BOARD OF EDUCATION DISTRICT 8,Gil Pagan,,15722
WAKE,19,WAKE COUNTY BOARD OF EDUCATION DISTRICT 8,Lindsay Mahaffey,,21829
WAKE,19,WAKE COUNTY BOARD OF EDUCATION DISTRICT 8,Write-In (Miscellaneous),,285
WAKE,20,WAKE COUNTY BOARD OF EDUCATION DISTRICT 9,Bill Fletcher,,26797
WAKE,20,WAKE COUNTY BOARD OF EDUCATION DISTRICT 9,Gary Lewis (Write-In),,8
WAKE,20,WAKE COUNTY BOARD OF EDUCATION DISTRICT 9,Michael Tanbusch,,11861
WAKE,20,WAKE COUNTY BOARD OF EDUCATION DISTRICT 9,Nancy Caggia (Write-In),,5
WAKE,20,WAKE COUNTY BOARD OF EDUCATION DISTRICT 9,Write-In (Miscellaneous),,445
WAKE,8,WAKE COUNTY REGISTER OF DEEDS,Laura M. Riddick,REP,346908
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Adam Bensley (Write-In),,5
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bernie Sanders (Write-In),,10
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brian Watts (Write-In),,11
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Daniel Adams (Write-In),,7
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Danielle Adams (Write-In),,54
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,David Hill (Write-In),,5
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Ed Duke (Write-In),,8
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Jason Crawford (Write-In),,14
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Jennifer Wadsworth (Write-In),,8
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Marshall Harvey,,229359
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Mary-Peyton Amburn (Write-In),,16
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Matthew Hebb,,163436
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Michael Knowles (Write-In),,5
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Niwal Sheikh (Write-In),,8
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Phillip J. Lucas (Write-In),,8
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Reggie King (Write-In),,6
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Scott Alexander (Write-In),,31
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Sean Husk (Write-In),,6
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Shane Leatherwood (Write-In),,5
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Steve Mesa (Write-In),,5
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,William Rhett Butler (Write-In),,5
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,2995
WAKE,7,WAKE COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Wyatt Crabtree (Write-In),,13
WARREN,5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,David Mike Hight,,8188
WARREN,5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,43
WARREN,1,WARREN COUNTY BOARD OF COMMISSIONERS DISTRICT 1,Jennifer Jordan,DEM,7541
WARREN,3,WARREN COUNTY BOARD OF COMMISSIONERS DISTRICT 5,"Walter E. Powell, Sr.",DEM,7569
WARREN,4,WARREN COUNTY REGISTER OF DEEDS,Yvonne D. Alston,DEM,7741
WASHINGTON,6,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Carlos Buster Manning (Write-In),,62
WASHINGTON,6,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Jennifer Carmack Riddick (Write-In),,72
WASHINGTON,6,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Josh Phelps (Write-In),,81
WASHINGTON,6,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Lois Clark (Write-In),,79
WASHINGTON,6,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,400
WASHINGTON,1,WASHINGTON COUNTY BOARD OF COMMISSIONERS DISTRICT 1,D. Cole Phelps,DEM,1147
WASHINGTON,8,WASHINGTON COUNTY BOARD OF COMMISSIONERS DISTRICT 4,James (Chubby) Arnold,UNA,789
WASHINGTON,8,WASHINGTON COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Jennifer (Carmack) Riddick,DEM,849
WASHINGTON,3,WASHINGTON COUNTY BOARD OF EDUCATION DISTRICT 1,"Ruffin Gill, Jr.",DEM,4406
WASHINGTON,7,WASHINGTON COUNTY BOARD OF EDUCATION DISTRICT 3,Fred D. Norman,DEM,4454
WASHINGTON,5,WASHINGTON COUNTY REGISTER OF DEEDS,Tim Esolen,DEM,4862
WATAUGA,12,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Angela Greene Gragg,,10213
WATAUGA,12,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Todd Combs,,12722
WATAUGA,12,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,164
WATAUGA,9,WATAUGA COUNTY BOARD OF COMMISSIONERS DISTRICT 1,Diane Warman Blanks,DEM,13278
WATAUGA,9,WATAUGA COUNTY BOARD OF COMMISSIONERS DISTRICT 1,Perry Yates,REP,14737
WATAUGA,10,WATAUGA COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Elizabeth Shukis,REP,12443
WATAUGA,10,WATAUGA COUNTY BOARD OF COMMISSIONERS DISTRICT 2,John Welch,DEM,15447
WATAUGA,11,WATAUGA COUNTY BOARD OF COMMISSIONERS DISTRICT 4,David Blust,REP,13746
WATAUGA,11,WATAUGA COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Larry Turnbow,DEM,14253
WATAUGA,8,WATAUGA COUNTY BOARD OF EDUCATION,Barbara Kinsey,,15070
WATAUGA,8,WATAUGA COUNTY BOARD OF EDUCATION,Brenda Reese,,15857
WATAUGA,8,WATAUGA COUNTY BOARD OF EDUCATION,Ron Henries,,15297
WATAUGA,8,WATAUGA COUNTY BOARD OF EDUCATION,Steve Combs,,13773
WATAUGA,8,WATAUGA COUNTY BOARD OF EDUCATION,Write-In (Miscellaneous),,551
WATAUGA,13,WATAUGA COUNTY REGISTER OF DEEDS,Amy Jones Shook,REP,22072
WAYNE,14,CITY OF GOLDSBORO INFRASTRUCTURE BONDS,No,,1958
WAYNE,14,CITY OF GOLDSBORO INFRASTRUCTURE BONDS,Yes,,11111
WAYNE,13,CITY OF GOLDSBORO PARKS AND RECREATION BONDS,No,,2422
WAYNE,13,CITY OF GOLDSBORO PARKS AND RECREATION BONDS,Yes,,10587
WAYNE,9,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Patrica Burden (Write-In),,17
WAYNE,9,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Thomas Parks Uzzell,,34224
WAYNE,9,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,485
WAYNE,8,WAYNE COUNTY BOARD OF COMMISIONERS AT-LARGE,Wayne Aycock,REP,32611
WAYNE,2,WAYNE COUNTY BOARD OF COMMISSIONERS DISTRICT 1,E. Ray Mayo,REP,7281
WAYNE,3,WAYNE COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Ed Cromartie,DEM,5276
WAYNE,4,WAYNE COUNTY BOARD OF COMMISSIONERS DISTRICT 3,John Bell,DEM,7223
WAYNE,5,WAYNE COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Joe Gurley,REP,7018
WAYNE,6,WAYNE COUNTY BOARD OF COMMISSIONERS DISTRICT 5,Bill Pate,REP,5954
WAYNE,7,WAYNE COUNTY BOARD OF COMMISSIONERS DISTRICT 6,Joe Daughtery,REP,5820
WAYNE,10,WAYNE COUNTY BOARD OF EDUCATION AT-LARGE,Len Henderson (Write-In),,11
WAYNE,10,WAYNE COUNTY BOARD OF EDUCATION AT-LARGE,Patricia Burden (Write-In),,51
WAYNE,10,WAYNE COUNTY BOARD OF EDUCATION AT-LARGE,"Raymond Smith, Jr.",,22544
WAYNE,10,WAYNE COUNTY BOARD OF EDUCATION AT-LARGE,Trebor Jackson (Write-In),,51
WAYNE,10,WAYNE COUNTY BOARD OF EDUCATION AT-LARGE,Ven Faulk,,20293
WAYNE,10,WAYNE COUNTY BOARD OF EDUCATION AT-LARGE,Write-In (Miscellaneous),,233
WAYNE,11,WAYNE COUNTY BOARD OF EDUCATION DISTRICT 2,Kathy Best (Write-In),,4
WAYNE,11,WAYNE COUNTY BOARD OF EDUCATION DISTRICT 2,Len Henderson,,4712
WAYNE,11,WAYNE COUNTY BOARD OF EDUCATION DISTRICT 2,Patrica Burden (Write-In),,18
WAYNE,11,WAYNE COUNTY BOARD OF EDUCATION DISTRICT 2,Trebor Jackson (Write-In),,9
WAYNE,11,WAYNE COUNTY BOARD OF EDUCATION DISTRICT 2,Write-In (Miscellaneous),,88
WAYNE,12,WAYNE COUNTY BOARD OF EDUCATION DISTRICT 3,Patricia Ann Burden,,4549
WAYNE,12,WAYNE COUNTY BOARD OF EDUCATION DISTRICT 3,Trebor J. Jackson,,3014
WAYNE,12,WAYNE COUNTY BOARD OF EDUCATION DISTRICT 3,Write-In (Miscellaneous),,32
WAYNE,1,WAYNE COUNTY REGISTER OF DEEDS,Judy Harrison,DEM,34281
WILKES,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Channing Wilcox (Write-In),,16
WILKES,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Chris Mastin (Write-In),,6
WILKES,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Eric Harrold (Write-In),,5
WILKES,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Gwen T. Minton,,23082
WILKES,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Michael Pardue (Write-In),,9
WILKES,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Ted Carter (Write-In),,5
WILKES,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,William Bumgarner (Write-In),,5
WILKES,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,431
WILKES,860001,TOWN OF ELKIN COMMISSIONER,Jeffrey C. Eidson,,9
WILKES,860001,TOWN OF ELKIN COMMISSIONER,John Worth Wiles,,14
WILKES,860001,TOWN OF ELKIN COMMISSIONER,Skip Whitman,,15
WILKES,860001,TOWN OF ELKIN COMMISSIONER,Tommy Wheeler,,17
WILKES,860001,TOWN OF ELKIN COMMISSIONER,Write-In (Miscellaneous),,0
WILKES,860006,TOWN OF ELKIN MAYOR,Sam Bishop,,26
WILKES,860006,TOWN OF ELKIN MAYOR,Write-In (Miscellaneous),,0
WILKES,2,WILKES COUNTY BOARD OF COMMISSIONERS AT-LARGE,Brandon L. Anderson,DEM,8883
WILKES,2,WILKES COUNTY BOARD OF COMMISSIONERS AT-LARGE,Eddie Settle,REP,19192
WILKES,2,WILKES COUNTY BOARD OF COMMISSIONERS AT-LARGE,G. Keith Elmore,REP,18941
WILKES,2,WILKES COUNTY BOARD OF COMMISSIONERS AT-LARGE,Gary D. Blevins,REP,21352
WILKES,5,WILKES COUNTY REGISTER OF DEEDS,Connie Cox,DEM,6724
WILKES,5,WILKES COUNTY REGISTER OF DEEDS,Misty M. Smithey,REP,23520
WILSON,5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,A. Carroll Coleman,,28702
WILSON,5,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,337
WILSON,6,WILSON COUNTY BOARD OF COMMISSIONERS DISTRICT 2 (UNEXPIRED),Sherry L. Lucas,DEM,3799
WILSON,2,WILSON COUNTY BOARD OF EDUCATION DISTRICT 2,Velma Hoskins Barnes,,3707
WILSON,2,WILSON COUNTY BOARD OF EDUCATION DISTRICT 2,Write-In (Miscellaneous),,35
WILSON,3,WILSON COUNTY BOARD OF EDUCATION DISTRICT 4,Henry E. Mercer,,3640
